Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,DaysToShip
7457,CA-2012-137974,2012-04-16,2012-04-18,First class,LL-16840,Lauren Leatherbury,Consumer,United states,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Technology,Konftel 250 Conference phone - Charcoal black,569.64,2,0.00,148.11,2
7458,CA-2012-137974,2012-04-16,2012-04-18,First class,LL-16840,Lauren Leatherbury,Consumer,United states,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office supplies,Office supplies,Cardinal EasyOpen D-Ring Binders,9.14,1,0.00,4.57,2
7459,CA-2012-137974,2012-04-16,2012-04-18,First class,LL-16840,Lauren Leatherbury,Consumer,United states,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furniture,Tenex Antistatic Computer Chair Mats,1196.86,7,0.00,119.69,2
7460,CA-2012-137974,2012-04-16,2012-04-18,First class,LL-16840,Lauren Leatherbury,Consumer,United states,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.00,125.58,2
7461,US-2012-136987,2012-04-11,2012-04-14,Second class,AR-10540,Andy Reiter,Consumer,United states,Los angeles,California,90004,West,TEC-CO-10001943,Technology,Technology,Canon PC-428 Personal Copier,639.97,4,0.20,215.99,3
7462,US-2012-136987,2012-04-11,2012-04-14,Second class,AR-10540,Andy Reiter,Consumer,United states,Los angeles,California,90004,West,OFF-PA-10003127,Office supplies,Office supplies,Staples,52.76,2,0.00,24.27,3
7463,CA-2012-138485,2012-02-27,2012-03-01,Second class,NP-18670,Nora Paige,Consumer,United states,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Technology,Microsoft Natural Keyboard Elite,538.92,9,0.00,80.84,3
7464,CA-2013-103709,2013-09-09,2013-09-16,Standard class,LP-17095,Liz Preis,Consumer,United states,Visalia,California,93277,West,OFF-AR-10003338,Office supplies,Office supplies,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.00,3.72,7
7465,CA-2013-103709,2013-09-09,2013-09-16,Standard class,LP-17095,Liz Preis,Consumer,United states,Visalia,California,93277,West,OFF-PA-10004610,Office supplies,Office supplies,Xerox 1900,34.24,8,0.00,15.41,7
7466,CA-2013-103709,2013-09-09,2013-09-16,Standard class,LP-17095,Liz Preis,Consumer,United states,Visalia,California,93277,West,OFF-ST-10001272,Office supplies,Office supplies,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.00,65.44,7
7467,CA-2013-138282,2013-05-20,2013-05-24,Standard class,AH-10690,Anna Häberlin,Corporate,United states,Los angeles,California,90008,West,OFF-AP-10001366,Office supplies,Office supplies,Staples,87.84,8,0.00,23.72,4
7468,CA-2014-148985,2014-11-12,2014-11-16,Second class,TB-21190,Thomas Brumley,Home office,United states,Los angeles,California,90045,West,FUR-FU-10001424,Furniture,Furniture,Dax Clear Box Frame,34.92,4,0.00,11.87,4
7469,CA-2011-138100,2011-09-15,2011-09-20,Standard class,AA-10315,Alex Avila,Consumer,United states,New york city,New york,10011,East,OFF-PA-10000349,Office supplies,Office supplies,Staples,14.94,3,0.00,7.02,5
7470,CA-2011-138100,2011-09-15,2011-09-20,Standard class,AA-10315,Alex Avila,Consumer,United states,New york city,New york,10011,East,FUR-FU-10002456,Furniture,Furniture,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.00,6.26,5
7471,CA-2012-100734,2012-09-15,2012-09-20,Standard class,AC-10615,Ann Chong,Corporate,United states,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office supplies,Office supplies,Avery Hidden Tab Dividers for Binding Systems,3.58,4,0.70,-2.86,5
7472,CA-2012-100734,2012-09-15,2012-09-20,Standard class,AC-10615,Ann Chong,Corporate,United states,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office supplies,Office supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.20,-29.44,5
7473,CA-2013-139997,2013-07-02,2013-07-04,First class,EM-14140,Eugene Moren,Home office,United states,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Technology,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.00,449.99,2
7474,CA-2013-109652,2013-04-11,2013-04-16,Standard class,QJ-19255,Quincy Jones,Corporate,United states,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office supplies,Office supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.57,4,0.20,3.22,5
7475,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Furniture,Global Deluxe High-Back Manager's Chair,2573.82,9,0.00,746.41,4
7476,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office supplies,Office supplies,Ibico Hi-Tech Manual Binding System,609.98,2,0.00,274.49,4
7477,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office supplies,Office supplies,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.00,1.48,4
7478,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Technology,GE 30524EE4,391.98,2,0.00,113.67,4
7479,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.00,204.11,4
7480,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,OFF-FA-10001883,Office supplies,Office supplies,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.00,0.31,4
7481,CA-2011-167199,2011-01-07,2011-01-11,Standard class,ME-17320,Maria Etezadi,Home office,United states,Henderson,Kentucky,42420,South,OFF-PA-10000955,Office supplies,Office supplies,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.00,3.01,4
7482,CA-2013-124583,2013-09-02,2013-09-04,Second class,LB-16795,Laurel Beltran,Home office,United states,Huntington beach,California,92646,West,OFF-EN-10002500,Office supplies,Office supplies,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.00,5.75,2
7483,CA-2011-113964,2011-09-23,2011-09-30,Standard class,JP-16135,Julie Prescott,Home office,United states,New york city,New york,10011,East,OFF-BI-10004654,Office supplies,Office supplies,Avery Binding System Hidden Tab Executive Style Index Sets,18.46,4,0.20,6.92,7
7484,CA-2011-129938,2011-12-15,2011-12-17,Second class,EB-13705,Ed Braxton,Corporate,United states,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",445.80,7,0.30,-108.27,2
7485,CA-2014-135111,2014-12-29,2015-01-03,Standard class,CS-12400,Christopher Schild,Home office,United states,Fargo,North dakota,58103,Central,OFF-AR-10004707,Office supplies,Office supplies,Staples,2.48,1,0.00,0.87,5
7486,CA-2014-135111,2014-12-29,2015-01-03,Standard class,CS-12400,Christopher Schild,Home office,United states,Fargo,North dakota,58103,Central,OFF-BI-10004040,Office supplies,Office supplies,Wilson Jones Impact Binders,25.90,5,0.00,12.69,5
7487,US-2012-134558,2012-12-19,2012-12-24,Second class,PM-19135,Peter McVee,Home office,United states,Dover,New hampshire,3820,East,OFF-PA-10001184,Office supplies,Office supplies,Xerox 1903,29.90,5,0.00,14.65,5
7488,US-2012-134558,2012-12-19,2012-12-24,Second class,PM-19135,Peter McVee,Home office,United states,Dover,New hampshire,3820,East,TEC-AC-10004145,Technology,Technology,Logitech diNovo Edge Keyboard,2249.91,9,0.00,517.48,5
7489,US-2012-134558,2012-12-19,2012-12-24,Second class,PM-19135,Peter McVee,Home office,United states,Dover,New hampshire,3820,East,FUR-TA-10003473,Furniture,Furniture,Bretford Rectangular Conference Table Tops,1053.16,4,0.30,-105.32,5
7490,CA-2014-157196,2014-11-06,2014-11-10,Standard class,AA-10645,Anna Andreadi,Consumer,United states,San diego,California,92105,West,OFF-PA-10003172,Office supplies,Office supplies,Xerox 1996,12.96,2,0.00,6.22,4
7491,CA-2012-108672,2012-09-10,2012-09-16,Standard class,FA-14230,Frank Atkinson,Corporate,United states,Los angeles,California,90032,West,FUR-FU-10003799,Furniture,Furniture,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.00,33.07,6
7492,US-2014-118598,2014-11-17,2014-11-17,Same day,CM-12190,Charlotte Melton,Consumer,United states,Utica,New york,13501,East,TEC-PH-10002583,Technology,Technology,iOttie HLCRIO102 Car Mount,119.94,6,0.00,6.00,0
7493,US-2014-160836,2014-09-12,2014-09-17,Standard class,CC-12475,Cindy Chapman,Consumer,United states,Houston,Texas,77070,Central,OFF-PA-10004239,Office supplies,Office supplies,Xerox 1953,10.27,3,0.20,3.21,5
7494,US-2014-160836,2014-09-12,2014-09-17,Standard class,CC-12475,Cindy Chapman,Consumer,United states,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Furniture,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.30,-65.85,5
7495,US-2014-160836,2014-09-12,2014-09-17,Standard class,CC-12475,Cindy Chapman,Consumer,United states,Houston,Texas,77070,Central,OFF-AP-10001626,Office supplies,Office supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.56,2,0.80,-4.20,5
7496,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,OFF-BI-10004022,Office supplies,Office supplies,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,0.20,1.45,4
7497,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furniture,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.00,49.80,4
7498,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,OFF-FA-10000490,Office supplies,Office supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.00,2.33,4
7499,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,OFF-AR-10004042,Office supplies,Office supplies,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.00,20.86,4
7500,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,FUR-FU-10002960,Furniture,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.00,7.91,4
7501,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,TEC-AC-10000991,Technology,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.00,19.74,4
7502,CA-2014-121048,2014-07-15,2014-07-19,Standard class,TC-21295,Toby Carlisle,Consumer,United states,Westminster,California,92683,West,TEC-PH-10004977,Technology,Technology,GE 30524EE4,470.38,3,0.20,52.92,4
7503,US-2014-120117,2014-03-31,2014-03-31,Same day,TB-21400,Tom Boeckenhauer,Consumer,United states,Los angeles,California,90036,West,OFF-AR-10000817,Office supplies,Office supplies,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.00,2.07,0
7504,US-2014-120117,2014-03-31,2014-03-31,Same day,TB-21400,Tom Boeckenhauer,Consumer,United states,Los angeles,California,90036,West,TEC-PH-10002447,Technology,Technology,AT&T CL83451 4-Handset Telephone,164.79,1,0.20,18.54,0
7505,CA-2013-158043,2013-01-31,2013-02-04,Second class,JK-15325,Jason Klamczynski,Corporate,United states,Atlantic city,New jersey,8401,East,OFF-EN-10003134,Office supplies,Office supplies,Staples,23.36,2,0.00,11.68,4
7506,US-2014-106579,2014-06-09,2014-06-14,Standard class,BW-11200,Ben Wallace,Consumer,United states,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office supplies,Office supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,4,0.80,-18.87,5
7507,CA-2011-115889,2011-11-02,2011-11-06,Standard class,SH-20395,Shahid Hopkins,Consumer,United states,San francisco,California,94122,West,TEC-PH-10001615,Technology,Technology,AT&T CL82213,46.38,2,0.20,5.22,4
7508,CA-2011-115889,2011-11-02,2011-11-06,Standard class,SH-20395,Shahid Hopkins,Consumer,United states,San francisco,California,94122,West,OFF-ST-10003208,Office supplies,Office supplies,Adjustable Depth Letter/Legal Cart,362.92,2,0.00,105.25,4
7509,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,OFF-PA-10000605,Office supplies,Office supplies,Xerox 1950,9.25,2,0.20,3.35,4
7510,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.95,9,0.40,-377.99,4
7511,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,OFF-ST-10003455,Office supplies,Office supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.20,4.65,4
7512,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,FUR-FU-10002937,Furniture,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.20,148.85,4
7513,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,OFF-ST-10001837,Office supplies,Office supplies,"SAFCO Mobile Desk Side File, Wire Frame",239.46,7,0.20,17.96,4
7514,US-2014-161935,2014-07-15,2014-07-19,Standard class,JL-15835,John Lee,Consumer,United states,Columbus,Ohio,43229,East,OFF-AR-10004757,Office supplies,Office supplies,Crayola Colored Pencils,13.12,5,0.20,2.13,4
7515,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office supplies,Office supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0.00,13.51,3
7516,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office supplies,Office supplies,Belkin F9M820V08 8 Outlet Surge,214.90,5,0.00,62.32,3
7517,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office supplies,Office supplies,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.00,7.48,3
7518,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Technology,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0.00,48.33,3
7519,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office supplies,Office supplies,Eldon Gobal File Keepers,15.14,1,0.00,0.61,3
7520,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office supplies,Office supplies,Avery 492,5.76,2,0.00,2.65,3
7521,US-2014-167920,2014-12-10,2014-12-13,Second class,JL-15835,John Lee,Consumer,United states,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Technology,Canon Imageclass D680 Copier / Fax,1399.98,2,0.00,629.99,3
7522,CA-2013-162383,2013-09-06,2013-09-12,Standard class,MD-17350,Maribeth Dona,Consumer,United states,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office supplies,Office supplies,Recycled Easel Ring Binders,8.95,2,0.70,-7.46,6
7523,CA-2013-162383,2013-09-06,2013-09-12,Standard class,MD-17350,Maribeth Dona,Consumer,United states,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office supplies,Office supplies,Pressboard Hanging Data Binders for Unburst Sheets,8.86,6,0.70,-6.49,6
7524,CA-2013-162383,2013-09-06,2013-09-12,Standard class,MD-17350,Maribeth Dona,Consumer,United states,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Furniture,"Global Push Button Manager's Chair, Indigo",85.25,2,0.30,-1.22,6
7525,CA-2011-125731,2011-09-10,2011-09-16,Standard class,CL-12565,Clay Ludtke,Consumer,United states,Gresham,Oregon,97030,West,OFF-EN-10003072,Office supplies,Office supplies,Peel & Seel Envelopes,21.73,7,0.20,7.60,6
7526,CA-2011-125731,2011-09-10,2011-09-16,Standard class,CL-12565,Clay Ludtke,Consumer,United states,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Furniture,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.20,148.70,6
7527,US-2014-106145,2014-09-27,2014-09-27,Same day,RA-19885,Ruben Ausman,Corporate,United states,San francisco,California,94109,West,OFF-EN-10001028,Office supplies,Office supplies,Staples,71.88,6,0.00,33.06,0
7528,US-2014-106145,2014-09-27,2014-09-27,Same day,RA-19885,Ruben Ausman,Corporate,United states,San francisco,California,94109,West,FUR-FU-10003829,Furniture,Furniture,Stackable Trays,9.24,3,0.00,2.96,0
7529,US-2014-106145,2014-09-27,2014-09-27,Same day,RA-19885,Ruben Ausman,Corporate,United states,San francisco,California,94109,West,OFF-PA-10002245,Office supplies,Office supplies,Xerox 1895,35.88,6,0.00,16.15,0
7530,US-2014-106145,2014-09-27,2014-09-27,Same day,RA-19885,Ruben Ausman,Corporate,United states,San francisco,California,94109,West,OFF-BI-10002215,Office supplies,Office supplies,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.20,5.54,0
7531,US-2014-106145,2014-09-27,2014-09-27,Same day,RA-19885,Ruben Ausman,Corporate,United states,San francisco,California,94109,West,OFF-BI-10003925,Office supplies,Office supplies,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,0.20,314.27,0
7532,CA-2013-107146,2013-06-18,2013-06-20,First class,LC-16885,Lena Creighton,Consumer,United states,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furniture,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3,0.20,-13.32,2
7533,CA-2013-107146,2013-06-18,2013-06-20,First class,LC-16885,Lena Creighton,Consumer,United states,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Furniture,"Global Manager's Adjustable Task Chair, Storm",483.14,4,0.20,54.35,2
7534,US-2014-134642,2014-02-26,2014-03-02,Standard class,SW-20245,Scot Wooten,Consumer,United states,Greenville,North carolina,27834,South,FUR-CH-10002880,Furniture,Furniture,"Global High-Back Leather Tilter, Burgundy",196.78,2,0.20,-22.14,4
7535,US-2014-134642,2014-02-26,2014-03-02,Standard class,SW-20245,Scot Wooten,Consumer,United states,Greenville,North carolina,27834,South,FUR-BO-10004709,Furniture,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.20,5.80,4
7536,US-2014-160143,2014-04-01,2014-04-08,Standard class,HG-14965,Henry Goldwyn,Corporate,United states,Los angeles,California,90004,West,OFF-SU-10004231,Office supplies,Office supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70,3,0.00,8.02,7
7537,CA-2014-103415,2014-12-04,2014-12-09,Standard class,MV-17485,Mark Van Huff,Consumer,United states,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furniture,Tensor Brushed Steel Torchiere Floor Lamp,13.59,2,0.60,-14.27,5
